habilidade_id,no_id,tipo,conta_pontuacao,texto,imagem_url,enunciado,explicacao
EF.09.MAT.2.94,e16_feedback_valor2_errado,mensagem,FALSE,"Com \( x = -2 \), temos \( x + 2 = 0 \). Logo \( (x + 2)^2 = 0^2 = 0 \) e \( 2 \cdot 0 = 0 \).",,,
EF.09.MAT.2.94,e16_feedback_valor2_certo,mensagem,FALSE,"A forma simplificada \( 2(x + 2)^2 \) torna evidente que quando \( x = -2 \), o valor da expressão é 0, pois o fator \( (x + 2)^2 \) zera o produto.",,,
EF.09.MAT.2.94,e17_fracao_simples,mensagem,FALSE,Outro campo importante da simplificação é trabalhar com frações algélicas. Vamos começar com \( \frac{3x^2}{6x} \) e pensar em fator comum na forma de fração.,,,
EF.09.MAT.2.94,e17_escolha_fracao,escolha,TRUE,Como você simplificaria \( \frac{3x^2}{6x} \)?,,,
EF.09.MAT.2.94,e17_corrige_fracao,mensagem,FALSE,"Para simplificar uma fração algélica, não somamos numerador e denominador. Buscamos fatores comuns e usamos a divisão para reduzir a fração.",,,
EF.09.MAT.2.94,e18_fracao_correta,mensagem,FALSE,"Dividindo numerador e denominador por 3x:<br><br>\[ \frac{3x^2}{6x} = \frac{3x^2 \div 3x}{6x \div 3x} = \frac{x}{2}. \]<br><br>Assim, a expressão simplificada é \( \frac{x}{2} \).",,,
EF.09.MAT.2.94,e19_fracao_composta,mensagem,FALSE,Vamos complicar um pouco: <br><br> \( \frac{2x^2 + 8x}{4x} \) <br><br> Podemos aplicar a mesma lógica: fatorar o numerador e depois simplificar a fração.,,,
EF.09.MAT.2.94,e19_escolha_fracao_composta,escolha,TRUE,Qual das estratégias abaixo faz mais sentido para simplificar <br><br> \( \frac{2x^2 + 8x}{4x} \)?,,,
EF.09.MAT.2.94,e19_corrige_composta,mensagem,FALSE,"Somar numerador e denominador muda completamente a expressão, não a simplifica. Nosso objetivo é reduzir a fração, mantendo equivalência.",,,
EF.09.MAT.2.94,e20_fracao_composta_fatora,mensagem,FALSE,"No numerador, \( 2x^2 + 8x \) tem fator comum \( 2x \): <br><br> \( 2x^2 + 8x = 2x(x + 4) \). Então:<br><br>\[ \frac{2x^2 + 8x}{4x} = \frac{2x(x + 4)}{4x}. \]<br><br>Agora, podemos simplificar dividindo numerador e denominador por 2x.",,,
EF.09.MAT.2.94,e20_fracao_composta_direto,mensagem,FALSE,Dividindo termo a termo: \( \frac{2x^2}{4x} = \frac{x}{2} \) e \( \frac{8x}{4x} = 2 \). Juntando:<br><br>\[ \frac{2x^2 + 8x}{4x} = \frac{x}{2} + 2. \]<br><br>Vamos comparar essa forma com a obtida via fatoração.,,,
EF.09.MAT.2.94,e21_fracao_composta_simplifica,mensagem,FALSE,"Voltando à forma fatorada: \( \frac{2x(x + 4)}{4x} \). Dividindo numerador e denominador por 2x, obtemos:<br><br>\[ \frac{2x(x + 4) \div 2x}{4x \div 2x} = \frac{x + 4}{2}. \]<br><br>Verifique que \( \frac{x + 4}{2} \) e \( \frac{x}{2} + 2 \) são equivalentes.",,,
EF.09.MAT.2.94,e22_reflexao_fracoes,mensagem,FALSE,Multiplicando \( \frac{x}{2} + 2 \) por 2 para juntar os termos: <br><br> \( \frac{x}{2} + 2 = \frac{x}{2} + \frac{4}{2} = \frac{x + 4}{2} \). Então as formas \( \frac{x + 4}{2} \) e \( \frac{x}{2} + 2 \) representam a mesma expressão simplificada.,,,
EF.09.MAT.2.94,e23_reflexao_final,escolha,TRUE,"Depois desta sessão, qual frase melhor representa o que significa simplificar uma expressão algélica?",,,
EF.09.MAT.2.94,e_final,avaliacao,TRUE,Agora vamos registrar um resultado objetivo desta sessão.,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/6e614336d63de13b4e54265a250f394d14630078.jpg,Analise as afirmações abaixo e marque a alternativa correta:,"Essas afirmações mostram o uso de fator comum, produtos notáveis e simplificação de frações algélicas para dominar a habilidade de simplificar expressões."
EF.09.MAT.3.100,e1,escolha,FALSE,"Quando você pensa no Teorema de Pitágoras, o que vem primeiro à sua cabeça?",,,
EF.09.MAT.3.100,e2_formula_sem_origem,mensagem,FALSE,"A fórmula \( a^2 + b^2 = c^2 \) não surgiu do nada. Ela descreve uma relação geométrica real entre áreas. Antes de calcular qualquer coisa, vamos ver o que essa equação está dizendo visualmente.",,,
EF.09.MAT.3.100,e2_quadrados,mensagem,FALSE,Você já tem a intuição certa. Os quadrados construídos sobre os lados do triângulo são exatamente a chave para entender por que \( a^2 + b^2 = c^2 \) é verdadeiro. Vamos aprofundar essa visão.,,,
EF.09.MAT.3.100,e2_nunca_viu,mensagem,FALSE,Vamos começar com calma. Um triângulo retângulo é qualquer triângulo que tem um ângulo de exatamente 90°. Esse tipo de triângulo esconde uma relação surpreendente entre os comprimentos dos seus lados.,,,
EF.09.MAT.3.100,e2_calcula_sem_entender,mensagem,FALSE,Saber calcular é o primeiro passo. Mas entender por que a fórmula é verdadeira é o que transforma uma receita em matemática de verdade. Vamos usar geometria para justificar a álgebra.,,,
EF.09.MAT.3.100,e3_triangulo_retangulo,mensagem,FALSE,"O triângulo retângulo tem três lados com nomes específicos:<br><br>-> Hipotenusa: o lado oposto ao ângulo reto. É sempre o maior lado.<br><br>-> Catetos: os dois outros lados, que formam o ângul o reto entre si.Observe o diagrama abaixo e identifique cada parte.",https://upload.wikimedia.org/wikipedia/commons/2/2e/Pythagorean.svg,,
EF.09.MAT.3.100,e3_identificar_lados,escolha,TRUE,"Em um triângulo retângulo, qual dos lados é sempre a hipotenusa?",,,
EF.09.MAT.3.100,e3_corrige_lados,mensagem,FALSE,"A hipotenusa é sempre o lado oposto ao ângulo reto (90°). Independente de como o triângulo está posicionado na página, basta localizar o ângulo reto e o lado oposto a ele será a hipotenusa.",,,
EF.09.MAT.3.100,e4_enunciado_algebrico,mensagem,FALSE,"O Teorema de Pitágoras diz:<br><br>-> Em todo triângulo retângulo, o quadrado da hipotenusa é igual à soma dos quadrados dos catetos.<br><br>Se chamamos a hipotenusa de \( c \) e os catetos de \( a \) e \( b \), a relação algébrica é:<br><br>\( c^2 = a^2 + b^2 \).<br><br><br><br>Até aqui temos apenas a equação. A grande pergunta é: o que \( a^2 \), \( b^2 \) e \( c^2 \) representam geometricamente?",,,
EF.09.MAT.3.100,e5_o_que_significa_quadrado,escolha,TRUE,"Na expressão \( c^2 \), o que significa geometricamente elevar um comprimento ao quadrado?",,,
EF.09.MAT.3.100,e5_corrige_quadrado,mensagem,FALSE,"Quando escrevemos \( c^2 \), estamos calculando a área de um quadrado cujo lado mede \( c \). O mesmo vale para \( a^2 \) e \( b^2 \). Isso transforma a equação algébrica em uma afirmação sobre áreas.",,,
EF.09.MAT.3.100,e6_demonstracao_geometrica,mensagem,FALSE,"Agora a equação \( c^2 = a^2 + b^2 \) pode ser lida como:<br><br>-> A área do quadrado construído sobre a hipotenusa é igual à soma das áreas dos quadrados construídos sobre os dois catetos.<br><br><br><br>Na figura, você vê um triângulo retângulo e, sobre cada lado, um quadrado. As áreas dos quadrados dos catetos se somam e cobrem exatamente a área do quadrado da hipotenusa.",https://upload.wikimedia.org/wikipedia/commons/2/2e/Pythagorean.svg,,
EF.09.MAT.3.100,e6_interpreta_figura,escolha,TRUE,"Na demonstração geométrica com três quadrados, o quadrado construído sobre a hipotenusa representa, em linguagem algébrica:",,,
EF.09.MAT.3.100,e6_corrige_figura,mensagem,FALSE,O quadrado construído sobre um lado de comprimento \( c \) tem área \( c \times c = c^2 \). Os quadrados sobre os catetos têm áreas \( a^2 \) e \( b^2 \). A demonstração geométrica mostra que a área do quadrado da hipotenusa é exatamente igual a \( a^2 + b^2 \).,,,
EF.09.MAT.3.100,e7_verificacao_numerica,mensagem,FALSE,"Vamos verificar a validade do teorema com a terna pitagórica (3, 4, 5).<br><br>Considere um triângulo retângulo com catetos \( a = 3 \) e \( b = 4 \) e hipotenusa \( c = 5 \).<br><br><br><br>1) \( a^2 = 3^2 = 9 \)<br><br>2) \( b^2 = 4^2 = 16 \)<br><br>3) \( a^2 + b^2 = 9 + 16 = 25 \)<br><br>4) \( c^2 = 5^2 = 25 \)<br><br><br><br>Como \( a^2 + b^2 = c^2 \), as áreas se encaixam e confirmam o Teorema de Pitágoras para esse triângulo.",,,
EF.09.MAT.3.100,e7_confirma_345,escolha,TRUE,"Com os valores \( 9 \), \( 16 \) e \( 25 \), o Teorema de Pitágoras é verificado?",,,
EF.09.MAT.3.100,e7_corrige_345,mensagem,FALSE,"Reorganizando os cálculos:<br><br>1) \( a^2 = 9 \)<br><br>2) \( b^2 = 16 \)<br><br>3) \( a^2 + b^2 = 9 + 16 = 25 \)<br><br>4) \( c^2 = 25 \)<br><br><br><br>Logo, \( a^2 + b^2 = c^2 \).",,,
EF.09.MAT.3.100,e8_validade_geral,mensagem,FALSE,"O exemplo (3, 4, 5) confirma numericamente, mas o Teorema de Pitágoras é válido para qualquer triângulo retângulo, com qualquer medida de catetos, não apenas para ternas com números inteiros.",,,
EF.09.MAT.3.100,e8_outro_exemplo,escolha,TRUE,"Um triângulo retângulo tem catetos \( a = 1 \) e \( b = 1 \). Qual seria a hipotenusa, e isso confirma que o teorema funciona fora das ternas inteiras?",,,
EF.09.MAT.3.100,e8_corrige_outro_exemplo,mensagem,FALSE,"1) \( a^2 = 1^2 = 1 \)<br><br>2) \( b^2 = 1^2 = 1 \)<br><br>3) \( c^2 = a^2 + b^2 = 1 + 1 = 2 \)<br><br>4) \( c = \sqrt{2} \)<br><br><br><br>Mesmo assim, a igualdade \( c^2 = a^2 + b^2 \) continua verdadeira. O teorema funciona para qualquer triângulo retângulo.",,,
EF.09.MAT.3.100,e9_triangulo_invalido,escolha,TRUE,Para qual dos triângulos abaixo o Teorema de Pitágoras se aplica diretamente?,,,
EF.09.MAT.3.100,e9_corrige_invalido,mensagem,FALSE,"O Teorema de Pitágoras aplica-se somente a triângulos retângulos, ou seja, aqueles que possuem exatamente um ângulo de 90°.",,,
EF.09.MAT.3.100,e10_reciproca,mensagem,FALSE,"O Teorema de Pitágoras também funciona no sentido inverso, chamado recíproca:<br><br>-> Se três lados \( a \), \( b \) e \( c \) satisfazem \( a^2 + b^2 = c^2 \), então o triângulo formado por eles é necessariamente retângulo.<br><br>Isso permite verificar se um triângulo é retângulo sem medir ângulos.",,,
EF.09.MAT.3.100,e10_reciproca_q,escolha,TRUE,"Um triângulo tem lados medindo 6, 8 e 10. Ele é retângulo?",,,
EF.09.MAT.3.100,e10_corrige_reciproca,mensagem,FALSE,"1) \( 6^2 = 36 \)<br><br>2) \( 8^2 = 64 \)<br><br>3) \( 36 + 64 = 100 \)<br><br>4) \( 10^2 = 100 \)<br><br><br><br>Como \( a^2 + b^2 = c^2 \), a recíproca do Teorema de Pitágoras garante que o triângulo é retângulo.",,,
EF.09.MAT.3.100,e11_problema_aplicado,mensagem,FALSE,"O Teorema de Pitágoras aparece em situações reais toda vez que precisamos calcular uma distância com ângulo reto envolvido. Veja a imagem abaixo: uma escada apoia-se numa parede vertical, formando um triângulo retângulo com o chão.",https://pplx-res.cloudinary.com/image/upload/pplx_search_images/e7c0a808dfaa68caf4b855731b29f7e7b1678967.jpg,,
EF.09.MAT.3.100,e11_problema_escada,escolha,TRUE,Uma escada de 13 m apoia-se em uma parede. O pé da escada está a 5 m da base da parede. A que altura o topo da escada chega na parede?,,,
EF.09.MAT.3.100,e11_corrige_escada,mensagem,FALSE,Dados:<br><br>-> \( c = 13 \) (hipotenusa)<br><br>-> \( a = 5 \) (cateto na base)<br><br>-> \( b \) (altura)<br><br><br><br>1) \( c^2 = 13^2 = 169 \)<br><br>2) \( a^2 = 5^2 = 25 \)<br><br>3) \( b^2 = c^2 - a^2 = 169 - 25 = 144 \)<br><br>4) \( b = \sqrt{144} = 12 \)<br><br><br><br>O topo da escada chega a \( 12 \) m de altura na parede.,,,
EF.09.MAT.3.100,e12_reflexao_algebra_geometria,mensagem,FALSE,"Ao longo da sessão:<br><br>-> Partimos da fórmula \( c^2 = a^2 + b^2 \);<br><br>-> Interpretamos \( a^2 \), \( b^2 \), \( c^2 \) como áreas de quadrados sobre os lados;<br><br>-> Verificamos com exemplos numéricos (3,4,5), (6,8,10), (1,1,\(\sqrt{2}\));<br><br>-> Usamos a recíproca para identificar triângulos retângulos;<br><br>-> Aplicamos o teorema em um problema real.<br><br>Isso é relacionar álgebra e geometria no Teorema de Pitágoras.",,,
EF.09.MAT.3.100,e13_sintese_final,escolha,TRUE,Qual das afirmações abaixo melhor descreve a relação entre a representação algébrica e geométrica do Teorema de Pitágoras?,,,
EF.09.MAT.3.100,e13_reforca_sintese,mensagem,FALSE,"A equação \( c^2 = a^2 + b^2 \) descreve precisamente a relação entre as áreas dos três quadrados construídos sobre os lados do triângulo retângulo. A geometria não apenas ilustra, ela demonstra. As duas linguagens, algébrica e geométrica, expressam a mesma verdade matemática.",,,
EF.09.MAT.3.100,e_final,avaliacao,TRUE,Vamos registrar um resultado objetivo desta sessão.,https://upload.wikimedia.org/wikipedia/commons/2/2e/Pythagorean.svg,Analise as afirmações abaixo e marque a alternativa correta:,Essas três afirmativas cobrem exatamente o descritor da habilidade: relacionar a representação algébrica com a demonstração geométrica e reconhecer a validade do teorema.
EF.09.MAT.3.101,e1,escolha,FALSE,"Quando aparece um triângulo retângulo com altura traçada na hipotenusa, com letras como \( a, b, c, h, m, n \), qual dessas atitudes parece mais com você?",,,
EF.09.MAT.3.101,e2_nao_sabe,mensagem,FALSE,"Quando olhamos para um triângulo retângulo com altura na hipotenusa, aparecem novos segmentos além dos três lados principais. Se tentarmos decorar fórmulas sem entender de onde vêm, fica confuso. Vamos primeiro enxergar quem é quem nessa figura.",,,
EF.09.MAT.3.101,e2_formula_sem_sentido,mensagem,FALSE,"As fórmulas \( h^2 = m\cdot n \), \( b^2 = a\cdot m \), \( c^2 = a\cdot n \), \( b\cdot c = a\cdot h \) parecem um monte de letras soltas. Todas elas nascem da semelhança entre três triângulos. Se entendermos essa semelhança, as fórmulas deixam de ser decoradas.",,,
EF.09.MAT.3.101,e2_semelhanca_confusa,mensagem,FALSE,"Você já percebe que há semelhança entre os triângulos formados pela altura da hipotenusa. O que falta é transformar essa semelhança em proporções claras, linha a linha, até chegar às fórmulas métricas.",,,
EF.09.MAT.3.101,e2_avancado,mensagem,FALSE,"Ótimo. Vamos pegar o que você já sabe, organizar a figura, escrever as semelhanças e ver cada relação métrica surgindo como consequência, sem decorar nada isolado.",,,
EF.09.MAT.3.101,e3_figura_base,mensagem,FALSE,Observe a figura padrão das relações métricas. Temos um triângulo retângulo \( ABC \) com ângulo reto em \( A \). A hipotenusa é \( BC \) e foi dividida pela altura \( h \) em dois segmentos: \( BD = n \) e \( DC = m \). Os catetos são \( AB = c \) e \( AC = b \).,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/37c2fea1e64a930b3ead306f510e711213551d86.jpg,,
EF.09.MAT.3.101,e3_identificar_notacao,escolha,TRUE,"Na figura, quais segmentos são os catetos e qual é a hipotenusa do triângulo original \( ABC \)?",,,
EF.09.MAT.3.101,e3_corrige_notacao,mensagem,FALSE,"No triângulo original \( ABC \):<br><br>-> Os catetos são \( AB = c \) e \( AC = b \), que formam o ângulo reto.<br><br>-> A hipotenusa é \( BC = a \), o lado oposto ao ângulo de 90°.<br><br>-> A altura \( h \) sai de \( A \) e cai na hipotenusa, dividindo-a em \( BD = n \) e \( DC = m \).",,,
EF.09.MAT.3.101,e4_semelhanca_triangulos,mensagem,FALSE,"Ao traçar a altura \( h \), surgem dois triângulos menores: \( ABD \) e \( ADC \). Ambos são retângulos e semelhantes entre si e ao triângulo \( ABC \). A partir dessa semelhança, nascem todas as relações métricas.",,,
EF.09.MAT.3.101,e4_escolha_semelhanca,escolha,TRUE,Qual par de triângulos abaixo é semelhante ao triângulo original \( ABC \)?,,,
EF.09.MAT.3.101,e4_corrige_semelhanca,mensagem,FALSE,"Ao traçar a altura, os triângulos \( ABD \) e \( ADC \) são ambos retângulos e compartilham ângulos com \( ABC \). Isso garante que todos são semelhantes entre si.",,,
EF.09.MAT.3.101,e5_escreve_semelhancas,mensagem,FALSE,Vamos escrever uma das semelhanças explicitamente. Compare o triângulo maior \( ABC \) com o triângulo \( ABD \):<br><br>-> Ângulo em \( A \) é reto nos dois.<br><br>-> Ângulo em \( B \) é comum.<br><br>Então podemos escrever:<br><br>1) \( \triangle ABC \sim \triangle ABD \).<br><br><br><br>Fazendo o mesmo com \( ADC \):<br><br>2) \( \triangle ABC \sim \triangle ADC \).<br><br><br><br>Essas semelhanças vão gerar proporções de lados.,,,
EF.09.MAT.3.101,e6_relacao_altura,mensagem,FALSE,Vamos começar pela relação da altura \( h \). A ideia é pensar na altura como cateto em um dos triângulos menores e usar a semelhança para ligar \( h \) às projeções \( m \) e \( n \).,,,
EF.09.MAT.3.101,e6_escolha_altura,escolha,TRUE,Em qual triângulo \( h \) aparece como lado diretamente associado às projeções \( m \) e \( n \)?,,,
EF.09.MAT.3.101,e7_deduz_h2_mn,mensagem,FALSE,"Usando semelhança, podemos escrever proporções entre os triângulos menores:<br><br><br><br>No triângulo \( ABD \):<br><br>1) \( \frac{h}{n} = \frac{c}{a} \)<br><br><br><br>No triângulo \( ADC \):<br><br>2) \( \frac{h}{m} = \frac{b}{a} \)<br><br><br><br>Multiplicando as duas igualdades membro a membro, obtemos uma relação envolvendo \( h^2 \), \( m \) e \( n \).",,,
EF.09.MAT.3.101,e7_escolha_h2_mn,escolha,TRUE,"Ao multiplicar as duas proporções \( \frac{h}{n} = \frac{c}{a} \) e \( \frac{h}{m} = \frac{b}{a} \), qual expressão envolvendo \( h^2 \) e \( m \cdot n \) aparece?",,,
EF.09.MAT.3.101,e7_corrige_h2_mn,mensagem,FALSE,"Multiplicando:<br><br>1) \( \frac{h}{n} = \frac{c}{a} \)<br><br>2) \( \frac{h}{m} = \frac{b}{a} \)<br><br><br><br>Temos \( \frac{h}{n} \cdot \frac{h}{m} = \frac{c}{a} \cdot \frac{b}{a} \)<br><br>\( \Rightarrow \frac{h^2}{mn} = \frac{bc}{a^2} \)<br><br><br><br>Combinando com \( a^2 = b^2 + c^2 \), obtemos \( h^2 = m\cdot n \).",,,
EF.09.MAT.3.101,e8_aplica_h2_mn,mensagem,FALSE,A relação \( h^2 = m \cdot n \) diz: o quadrado da altura relativa à hipotenusa é igual ao produto das projeções dos catetos sobre a hipotenusa. Vamos testá-la com um exemplo numérico.,,,
EF.09.MAT.3.101,e8_exemplo_h2_mn,escolha,TRUE,"Em um triângulo retângulo, a hipotenusa mede \( a = 13 \), e as projeções dos catetos sobre a hipotenusa são \( m = 4 \) e \( n = 9 \). Qual é a altura \( h \)?",,,
EF.09.MAT.3.101,e8_corrige_exemplo_h,mensagem,FALSE,Usando \( h^2 = m \cdot n \):<br><br>1) \( h^2 = 4 \cdot 9 = 36 \)<br><br>2) \( h = \sqrt{36} = 6 \)<br><br><br><br>A altura relativa à hipotenusa mede 6 unidades.,,,
EF.09.MAT.3.101,e9_relacao_catetos,mensagem,FALSE,Agora vamos às relações que ligam catetos e projeções:<br><br>-> \( b^2 = a \cdot m \)<br><br>-> \( c^2 = a \cdot n \)<br><br>Ambas nascem de proporções de semelhança entre o triângulo original e cada triângulo menor.,,,
EF.09.MAT.3.101,e9_escolha_cateto_relacao,escolha,TRUE,Qual proporção de semelhança leva diretamente à relação \( b^2 = a \cdot m \)?,,,
EF.09.MAT.3.101,e9_corrige_cateto_relacao,mensagem,FALSE,"Para chegar em \( b^2 = a \cdot m \), precisamos de uma proporção que tenha \( b \) no numerador e no denominador, além de \( a \) e \( m \). A relação \( \frac{b}{a} = \frac{m}{b} \) é a mais direta.",,,
EF.09.MAT.3.101,e10_deduz_b2_am,mensagem,FALSE,"Partindo da semelhança entre \( \triangle ABC \) e \( \triangle ADC \), obtemos:<br><br>1) \( \frac{b}{a} = \frac{m}{b} \)<br><br><br><br>Multiplicando cruzado:<br><br>2) \( b^2 = a \cdot m \)<br><br><br><br>De forma análoga, usando o triângulo \( ABD \): \( c^2 = a \cdot n \).",,,
EF.09.MAT.3.101,e10_exemplo_catetos,escolha,TRUE,"Em um triângulo retângulo, a hipotenusa mede \( a = 13 \), e as projeções são \( m = 4 \) e \( n = 9 \). Qual é o valor de \( b \), usando \( b^2 = a \cdot m \)?",,,
EF.09.MAT.3.101,e10_corrige_exemplo_b,mensagem,FALSE,"Aplicando \( b^2 = a \cdot m \):<br><br>1) \( b^2 = 13 \cdot 4 = 52 \)<br><br>2) \( 52 = 4 \cdot 13 \)<br><br>3) \( b = \sqrt{52} = \sqrt{4 \cdot 13} = 2\sqrt{13} \)<br><br><br><br>Assim, \( b = 2\sqrt{13} \).",,,
EF.09.MAT.3.101,e11_produto_catetos,mensagem,FALSE,Uma relação muito prática é \( b \cdot c = a \cdot h \): o produto dos catetos é igual ao produto da hipotenusa pela altura relativa a ela. Essa relação também nasce da semelhança e combina as ideias anteriores.,,,
EF.09.MAT.3.101,e11_escolha_produto,escolha,TRUE,"Em um triângulo retângulo com catetos \( b = 6 \) e \( c = 8 \) e hipotenusa \( a = 10 \), qual é a altura \( h \), usando \( b \cdot c = a \cdot h \)?",,,
EF.09.MAT.3.101,e11_corrige_produto,mensagem,FALSE,"Aplicando \( b \cdot c = a \cdot h \):<br><br>1) \( 6 \cdot 8 = 10 \cdot h \)<br><br>2) \( 48 = 10h \)<br><br>3) \( h = 48 / 10 = 4{,}8 \)<br><br><br><br>A altura relativa à hipotenusa mede 4,8 unidades.",,,
EF.09.MAT.3.101,e12_problema_integra,mensagem,FALSE,"Vamos integrar todas as relações em um único problema. Considere um triângulo retângulo com catetos \( b = 9 \) e \( c = 12 \). Primeiro vamos achar a hipotenusa, depois a altura e, por fim, as projeções \( m \) e \( n \).",,,
EF.09.MAT.3.101,e12_hipotenusa_integra,escolha,TRUE,"Com catetos \( b = 9 \) e \( c = 12 \), qual é a hipotenusa \( a \)?",,,
EF.09.MAT.3.101,e12_corrige_hipotenusa,mensagem,FALSE,"Calculando a hipotenusa:<br><br>1) \( a^2 = 9^2 + 12^2 = 81 + 144 = 225 \)<br><br>2) \( a = \sqrt{225} = 15 \)<br><br><br><br>Logo, \( a = 15 \).",,,
EF.09.MAT.3.101,e13_altura_integra,escolha,TRUE,"Usando \( b \cdot c = a \cdot h \) com \( b = 9 \), \( c = 12 \) e \( a = 15 \), qual é a altura \( h \)?",,,
EF.09.MAT.3.101,e13_corrige_altura,mensagem,FALSE,"Aplicando \( b \cdot c = a \cdot h \):<br><br>1) \( 9 \cdot 12 = 15 \cdot h \)<br><br>2) \( 108 = 15h \)<br><br>3) \( h = 108 / 15 = 7{,}2 \)<br><br><br><br>Portanto, \( h = 7{,}2 \).",,,
EF.09.MAT.3.101,e14_projecoes_integra,mensagem,FALSE,"Sabemos que \( h^2 = m \cdot n \) e que \( a = m + n \). Com \( a = 15 \) e \( h = 7{,}2 \), podemos encontrar \( m \) e \( n \) (as projeções), resolvendo um sistema simples.",,,
EF.09.MAT.3.101,e14_escolha_projecoes,escolha,TRUE,"Sabendo que \( h^2 = m \cdot n \) e \( m + n = a = 15 \), que conjunto de equações traduz essa situação?",,,
EF.09.MAT.3.101,e14_corrige_projecoes,mensagem,FALSE,"As equações certas são:<br><br>1) \( m + n = a = 15 \)<br><br>2) \( m \cdot n = h^2 = 7{,}2^2 = 51{,}84 \)<br><br><br><br>Elas ligam altura, projeções e hipotenusa.",,,
EF.09.MAT.3.101,e15_sintese_final,escolha,TRUE,"Depois desta sessão, qual frase melhor resume a lógica das relações métricas no triângulo retângulo?",,,
EF.09.MAT.3.101,e15_reforca_sintese,mensagem,FALSE,"Todas as relações métricas — \( h^2 = m \cdot n \), \( b^2 = a \cdot m \), \( c^2 = a \cdot n \), \( b \cdot c = a \cdot h \) — nascem da mesma raiz: a semelhança entre os triângulos \( ABC \), \( ABD \) e \( ADC \), combinada com o Teorema de Pitágoras. Não são fórmulas isoladas.",,,
EF.09.MAT.3.101,e_final,avaliacao,TRUE,Vamos registrar um resultado objetivo desta sessão.,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/37c2fea1e64a930b3ead306f510e711213551d86.jpg,Analise as afirmações abaixo e marque a alternativa correta:,Essas três afirmações cobrem os descritores centrais desta habilidade: usar semelhança de triângulos para demonstrar e aplicar as relações métricas no triângulo retângulo.
EF.09.MAT.3.99,e1,escolha,FALSE,"Quando você escuta que dois triângulos são ""semelhantes"", o que isso significa para você?",,,
EF.09.MAT.3.99,e2_formato_parecido,mensagem,FALSE,"Na matemática, ""parecido"" não é suficiente. Dizemos que dois triângulos são semelhantes quando têm a mesma forma, o que significa:<br><br>-> mesmos ângulos;<br><br>-> lados em proporção.<br><br>Vamos tornar essa ideia mais precisa.",,,
EF.09.MAT.3.99,e2_confunde_congruencia,mensagem,FALSE,"Triângulos congruentes são exatamente iguais em tamanho e forma.<br><br>Triângulos semelhantes têm a mesma forma, mas podem ter tamanhos diferentes (um pode ser maior ou menor).<br><br>Nos dois casos, os ângulos são iguais, mas os lados, na semelhança, entram em proporção.",,,
EF.09.MAT.3.99,e2_sabe_meio,mensagem,FALSE,"Você já ouviu falar em ângulos iguais e lados proporcionais, que é a base da semelhança de triângulos.<br><br>Vamos organizar isso nas três condições principais: AA, LAL e LLL.",,,
EF.09.MAT.3.99,e2_avancado,mensagem,FALSE,"Vamos usar exemplos visuais para reforçar as condições de semelhança e treinar a identificação correta dos lados correspondentes, que é o ponto em que mais surgem erros.",,,
EF.09.MAT.3.99,e3_intuicao_semelhanca,mensagem,FALSE,"Imagine um triângulo e depois uma versão ampliada dele, como se você tivesse dado zoom na figura.<br><br>Os ângulos permanecem os mesmos, mas os lados aumentam todos na mesma proporção.<br><br>Isso é um exemplo clássico de triângulos semelhantes.",https://pplx-res.cloudinary.com/image/upload/pplx_search_images/09f697a265827bbfb3c30f31eb3c119b6e82f96a.jpg,,
EF.09.MAT.3.99,e3_imagem_basica,escolha,TRUE,"Se um triângulo é uma versão ampliada de outro, o que precisa acontecer com os ângulos e com os lados para que sejam semelhantes?",,,
EF.09.MAT.3.99,e3_corrige_imagem,mensagem,FALSE,"Para que dois triângulos sejam semelhantes:<br><br>-> todos os ângulos correspondentes devem ser iguais;<br><br>-> os comprimentos dos lados correspondentes devem estar em uma mesma proporção (por exemplo, todos dobrados ou todos pela metade).",,,
EF.09.MAT.3.99,e4_definicao_formal,mensagem,FALSE,"Formalmente, dizemos que dois triângulos \( \triangle ABC \) e \( \triangle DEF \) são semelhantes quando:<br><br>-> \( \angle A = \angle D \), \( \angle B = \angle E \), \( \angle C = \angle F \);<br><br>-> \( \frac{AB}{DE} = \frac{BC}{EF} = \frac{AC}{DF} \).<br><br>Essa igualdade de ângulos e proporção de lados define a semelhança.",,,
EF.09.MAT.3.99,e4_condicoes_resumo,mensagem,FALSE,Existem três formas práticas de reconhecer que dois triângulos são semelhantes:<br><br>-> Condição AA: dois ângulos de um são iguais a dois ângulos do outro;<br><br>-> Condição LAL: um ângulo igual e os lados que o formam proporcionais;<br><br>-> Condição LLL: os três lados proporcionais.<br><br>Vamos examinar cada uma delas com calma.,,,
EF.09.MAT.3.99,e5_condicao_AA,mensagem,FALSE,"Condição AA (ângulo–ângulo):<br><br>Se dois ângulos de um triângulo são iguais a dois ângulos de outro triângulo, então os triângulos são semelhantes.<br><br>Isso funciona porque a soma dos ângulos internos é sempre 180°, então o terceiro ângulo também será igual.",,,
EF.09.MAT.3.99,e5_escolha_AA,escolha,TRUE,Se em dois triângulos sabemos que:<br><br>-> \( \angle A = \angle D \);<br><br>-> \( \angle B = \angle E \);<br><br>O que podemos concluir?,,,
